Value/reward,TotalEnvSteps,Loss/Loss_reward_critic,Train/PolicyRatio,Time/Update,Metrics/LagrangeMultiplier/Min,Time/Rollout,Train/StopIter,_step,Time/Epoch,Train/PolicyStd,Metrics/EpCost,Train/PolicyRatio/Min,Loss/Loss_reward_critic/Delta,Loss/Loss_pi,Value/cost,Metrics/EpRet,Train/PolicyRatio/Max,Loss/Loss_pi/Delta,_runtime,Time/FPS,Metrics/EpLen,_timestamp,Train/KL,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Time/Total,Train/Epoch,Train/LR,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio/Std,Train/Entropy,Value/Adv,Metrics/LagrangeMultiplier/Std
1.2493878602981567,380000.0,0.038158316165208817,1.002629041671753,42.50080108642578,0.6762536764144897,52.95587158203125,30,19,95.45674896240234,0.6364121437072754,46.08000183105469,1.002629041671753,0.00035286322236061096,-0.02650376781821251,4.429558753967285,14.801815032958984,1.002629041671753,0.0011482778936624527,2120.837468433,209.51898193359375,1000,1743318704.4676654,0.020590586587786674,2.052264928817749,-0.2866497039794922,2019.3486328125,18,0.00024300000222865492,0.6762536764144897,0.6762536764144897,0.014535092748701572,0.9670166373252869,0.1970105618238449,0
1.2059279680252075,400000.0,0.03440510109066963,1.0007119178771973,46.091346740722656,0.710902214050293,53.86507034301758,33,20,99.95646667480469,0.6292558312416077,45.40999984741211,1.0007119178771973,-0.0037532150745391846,-0.028510889038443565,4.655791759490967,14.628164291381836,1.0007119178771973,-0.002007121220231056,2214.708317087,200.08709716796875,1000,1743318804.5092845,0.020264357328414917,1.830217957496643,-0.22204697132110596,2119.404052734375,19,0.00023999999393709004,0.710902214050293,0.710902214050293,0.014497428201138973,0.9557167291641235,0.01795944571495056,0
1.31584894657135,420000.0,0.03596153110265732,1.0000122785568237,41.079246520996094,0.7453732490539551,52.700462341308594,29,21,93.77976989746094,0.6219286322593689,45.709999084472656,1.0000121593475342,0.0015564300119876862,-0.02815626934170723,4.414168357849121,14.96877670288086,1.0000121593475342,0.00035461969673633575,2311.478607258,213.265625,1000,1743318898.380532,0.021287260577082634,1.7812373638153076,-0.04898059368133545,2213.269775390625,20,0.00023700000019744039,0.7453732490539551,0.7453732490539551,0.01466701552271843,0.9440056085586548,-0.028394654393196106,0
1.2409781217575073,440000.0,0.03533736243844032,1.0025618076324463,44.20859146118164,0.7795960903167725,52.46963119506836,32,22,96.67827606201172,0.608383297920227,43.7599983215332,1.0025618076324463,-0.0006241686642169952,-0.02993125282227993,3.9882848262786865,14.973276138305664,1.0025618076324463,-0.0017749834805727005,2404.284798315,206.8717041015625,1000,1743318995.150746,0.020495526492595673,1.7285916805267334,-0.05264568328857422,2310.038818359375,21,0.00023400000645779073,0.7795960903167725,0.7795960903167725,0.014880587346851826,0.9219745397567749,0.10005314648151398,0
1.4898366928100586,460000.0,0.0486580915749073,1.000923752784729,39.45216369628906,0.8135193586349487,53.2657356262207,27,23,92.71796417236328,0.5971525311470032,42.08000183105469,1.000923752784729,0.01332072913646698,-0.028620857745409012,4.28251314163208,15.584668159484863,1.000923752784729,0.0013103950768709183,2506.843246557,215.7079315185547,1000,1743319087.9569905,0.020813167095184326,2.01141619682312,0.2828245162963867,2402.85498046875,22,0.00023099999816622585,0.8135193586349487,0.8135193586349487,0.014830016531050205,0.903326690196991,-0.01951277256011963,0
1.499049425125122,480000.0,0.038893923163414,1.0022560358047485,49.207340240478516,0.8473313450813293,53.272212982177734,34,24,102.4796142578125,0.5898808836936951,44.93000030517578,1.0022560358047485,-0.009764168411493301,-0.03241511806845665,4.972819805145264,15.858467102050781,1.0022560358047485,-0.003794260323047638,2603.930169079,195.1607666015625,1000,1743319190.515298,0.020513180643320084,3.7030811309814453,1.6916649341583252,2505.41748046875,23,0.0002280000044265762,0.8473313450813293,0.8473313450813293,0.014811653643846512,0.8910709023475647,0.13343140482902527,0
1.6470781564712524,500000.0,0.046463482081890106,1.000331163406372,43.57579040527344,0.8807768821716309,53.43766403198242,30,25,97.01351928710938,0.5788840055465698,39.779998779296875,1.0003310441970825,0.007569558918476105,-0.025211786851286888,4.541496753692627,16.94402313232422,1.0003310441970825,0.007203331217169762,2695.629261274,206.15684509277344,1000,1743319287.6022432,0.0200837180018425,1.5543023347854614,-2.148778796195984,2602.5087890625,24,0.00022499999613501132,0.8807768821716309,0.8807768821716309,0.0145303038880229,0.872244656085968,0.25119882822036743,0
1.7118852138519287,520000.0,0.04494801163673401,1.002037763595581,37.72629928588867,0.9137608408927917,53.818695068359375,28,26,91.54505157470703,0.5707813501358032,37.220001220703125,1.002037763595581,-0.0015154704451560974,-0.02408759295940399,4.70192289352417,17.34478759765625,1.002037763595581,0.0011241938918828964,2774.079372491,218.47166442871094,1000,1743319379.30148,0.020904526114463806,1.5014339685440063,-0.05286836624145508,2694.1298828125,25,0.00022200000239536166,0.9137608408927917,0.9137608408927917,0.014427374117076397,0.8581346869468689,-0.28585585951805115,0
1.5615298748016357,540000.0,0.03888643905520439,1.0006623268127441,24.628376007080078,0.9464678168296814,53.74355697631836,22,27,78.37198638916016,0.5636318325996399,39.439998626708984,1.0006623268127441,-0.006061572581529617,-0.03005647100508213,4.4500274658203125,17.858457565307617,1.0006623268127441,-0.005968878045678139,2868.571220321,255.1932373046875,1000,1743319457.7515628,0.02019858919084072,2.1135001182556152,0.6120661497116089,2772.6552734375,26,0.00021899999410379678,0.9464678168296814,0.9464678168296814,0.015080854296684265,0.8455607891082764,0.1249975934624672,0
1.6201887130737305,560000.0,0.0515809990465641,1.0005027055740356,41.1154670715332,0.9789332151412964,53.29206848144531,32,28,94.40760040283203,0.5582213997840881,39.400001525878906,1.0005028247833252,0.01269455999135971,-0.02952682040631771,4.477348327636719,17.979402542114258,1.0005028247833252,0.0005296505987644196,2953.470383786,211.84735107421875,1000,1743319552.2434103,0.020216289907693863,1.4749832153320312,-0.638516902923584,2867.13916015625,27,0.00021600000036414713,0.9789332151412964,0.9789332151412964,0.01458478718996048,0.8359349966049194,0.050290003418922424,0
1.930541753768921,580000.0,0.05486429110169411,1.0006897449493408,32.07612609863281,1.0108836889266968,52.735252380371094,24,29,84.81143951416016,0.5495812892913818,34.189998626708984,1.0006898641586304,0.003283292055130005,-0.027629012241959572,4.847121238708496,18.660354614257812,1.0006898641586304,0.001897808164358139,3014.282245971,235.8172607421875,1000,1743319637.1423733,0.020175069570541382,1.6762783527374268,0.2012951374053955,2952.03466796875,28,0.00021300000662449747,1.0108836889266968,1.0108836889266968,0.01488097757101059,0.820328950881958,-0.05217684060335159,0
1.696181297302246,600000.0,0.056048259139060974,0.9983819723129272,7.665111541748047,1.042871117591858,53.063873291015625,7,30,60.72902297973633,0.5472792387008667,42.5,0.9983819723129272,0.001183968037366867,-0.012724245898425579,5.352675914764404,18.081785202026367,0.9983819723129272,0.014904766343533993,3111.657769991,329.3318176269531,1000,1743319697.954098,0.021070025861263275,3.03574275970459,1.359464406967163,3012.8515625,29,0.0002099999983329326,1.042871117591858,1.042871117591858,0.013566535897552967,0.8161042332649231,-0.09735318273305893,0
1.6233503818511963,620000.0,0.03989412263035774,1.000665307044983,44.958824157714844,1.0748603343963623,52.337345123291016,30,31,97.29622650146484,0.5394057631492615,41.86000061035156,1.000665307044983,-0.016154136508703232,-0.025000080466270447,5.379416465759277,17.552658081054688,1.000665307044983,-0.012275834567844868,3201.010316741,205.55783081054688,1000,1743319795.3298953,0.020954618230462074,1.3307055234909058,-1.705037236213684,3110.232421875,30,0.00020700000459328294,1.0748603343963623,1.0748603343963623,0.014371402561664581,0.80162513256073,-0.07148772478103638,0
1.7600269317626953,640000.0,0.04884324595332146,0.9990847110748291,36.462303161621094,1.1067218780517578,52.82181167602539,25,32,89.28417205810547,0.5324104428291321,39.54999923706055,0.9990846514701843,0.008949123322963715,-0.030307378619909286,5.237613201141357,17.770736694335938,0.9990846514701843,-0.00530729815363884,3288.352658705,224.00387573242188,1000,1743319884.6819768,0.020031850785017014,1.730665922164917,0.39996039867401123,3199.595947265625,31,0.00020399999630171806,1.1067218780517578,1.1067218780517578,0.014996938407421112,0.7885770201683044,0.09585656225681305,0
2.0066168308258057,660000.0,0.04953084886074066,0.9994949698448181,34.67189025878906,1.138339638710022,52.57271957397461,29,33,87.24466705322266,0.5246598720550537,37.279998779296875,0.9994949698448181,0.0006876029074192047,-0.02937166765332222,4.6702775955200195,18.4150447845459,0.9994949698448181,0.0009357109665870667,3384.954389161,229.24037170410156,1000,1743319972.0248752,0.020193615928292274,1.391953706741333,-0.338712215423584,3286.9091796875,32,0.0002010000025620684,1.138339638710022,1.138339638710022,0.015010551549494267,0.7739065289497375,0.2635048031806946,0
1.8430511951446533,680000.0,0.04562125355005264,1.0020666122436523,42.46592712402344,1.169903039932251,53.982391357421875,29,34,96.44837951660156,0.5212979912757874,39.86000061035156,1.0020666122436523,-0.003909595310688019,-0.03436797484755516,4.396278381347656,17.877239227294922,1.0020666122436523,-0.004996307194232941,3475.251305815,207.3648223876953,1000,1743320068.6261623,0.0200346652418375,1.5204354524612427,0.12848174571990967,3383.45361328125,33,0.00019799999427050352,1.169903039932251,1.169903039932251,0.015206530690193176,0.7674692869186401,0.2887081205844879,0
1.9114928245544434,700000.0,0.048961833119392395,1.0006606578826904,36.37075424194336,1.2010430097579956,53.85466766357422,26,35,90.22547912597656,0.5151587724685669,33.70000076293945,1.0006606578826904,0.003340579569339752,-0.029825298115611076,4.956530570983887,18.757389068603516,1.0006606578826904,0.004542676731944084,3571.327690592,221.66688537597656,1000,1743320158.9233813,0.020819028839468956,1.4393987655639648,-0.08103668689727783,3473.837158203125,34,0.00019500000053085387,1.2010430097579956,1.2010430097579956,0.014432765543460846,0.7556268572807312,-0.04832206666469574,0
1.9677568674087524,720000.0,0.04619802162051201,0.9996495842933655,42.53116226196289,1.232074499130249,53.46942901611328,28,36,96.00064849853516,0.5159423351287842,37.880001068115234,0.9996495842933655,-0.0027638114988803864,-0.03158983215689659,5.350595474243164,19.680570602416992,0.9996495842933655,-0.0017645340412855148,3664.732721414,208.33192443847656,1000,1743320254.9998674,0.02019634284079075,1.783031940460205,0.34363317489624023,3569.904052734375,35,0.00019200000679120421,1.232074499130249,1.232074499130249,0.015314491465687752,0.7571325898170471,0.13373404741287231,0
2.0122573375701904,740000.0,0.05519503727555275,1.0011481046676636,40.44757843017578,1.2629594802856445,52.817203521728516,29,37,93.26484680175781,0.507897675037384,36.97999954223633,1.0011481046676636,0.008997015655040741,-0.03192949667572975,4.850091457366943,20.088254928588867,1.0011481046676636,-0.0003396645188331604,3765.847883391,214.44308471679688,1000,1743320348.4049249,0.02019502781331539,1.5558558702468872,-0.22717607021331787,3663.24462890625,36,0.00018899999849963933,1.2629594802856445,1.2629594802856445,0.014894510619342327,0.7414186000823975,0.05697721615433693,0
1.681577205657959,760000.0,0.03594306856393814,1.000461459159851,47.9827766418457,1.2939759492874146,53.0562744140625,32,38,101.03911590576172,0.5037299394607544,41.060001373291016,1.000461459159851,-0.01925196871161461,-0.041538625955581665,4.856941223144531,19.3200626373291,1.000461459159851,-0.009609129279851913,3854.383640415,197.94314575195312,1000,1743320449.5201004,0.02178473211824894,1.652421474456787,0.0965656042098999,3764.42431640625,37,0.00018600000475998968,1.2939759492874146,1.2939759492874146,0.015160961076617241,0.7331387996673584,-0.09611231088638306,0
1.9472157955169678,780000.0,0.04540857672691345,1.0010969638824463,34.45050048828125,1.3252352476119995,54.00261688232422,24,39,88.45317077636719,0.4981187582015991,43.0099983215332,1.0010969638824463,0.009465508162975311,-0.036564432084560394,4.528926372528076,20.087995529174805,1.0010969638824463,0.004974193871021271,3942.415608473,226.1083526611328,1000,1743320538.055838,0.021056154742836952,2.319188117980957,0.6667666435241699,3852.953125,38,0.0001829999964684248,1.3252352476119995,1.3252352476119995,0.014698336832225323,0.7219143509864807,-0.07779291272163391,0
1.8947855234146118,800000.0,0.03938929736614227,0.9977604746818542,34.660953521728516,1.35666823387146,53.263580322265625,25,40,87.9245834350586,0.49711334705352783,42.2400016784668,0.9977604746818542,-0.006019279360771179,-0.032459501177072525,4.737547874450684,19.517894744873047,0.9977604746818542,0.004104930907487869,4024.531041647,227.46766662597656,1000,1743320626.0878317,0.021707991138100624,1.6171151399612427,-0.7020729780197144,3940.960205078125,39,0.00018000000272877514,1.35666823387146,1.35666823387146,0.015065488405525684,0.7199525237083435,-0.43613550066947937,0
2.036001205444336,820000.0,0.04766954854130745,1.0000391006469727,28.437593460083008,1.3881196975708008,53.5826301574707,26,41,82.02027893066406,0.49302253127098083,39.97999954223633,1.0000391006469727,0.008280251175165176,-0.03360893577337265,4.392990589141846,19.921754837036133,1.0000391006469727,-0.0011494345963001251,4110.032667106,243.84213256835938,1000,1743320708.2031734,0.02010270580649376,1.5757510662078857,-0.041364073753356934,4023.087890625,40,0.00017699999443721026,1.3881196975708008,1.3881196975708008,0.014863754622638226,0.7116774320602417,-0.12709805369377136,0
1.8990310430526733,840000.0,0.046292610466480255,1.0030187368392944,32.333824157714844,1.4195809364318848,53.07585144042969,25,42,85.40972900390625,0.4839634895324707,39.790000915527344,1.0030187368392944,-0.0013769380748271942,-0.031891319900751114,3.753150701522827,19.488656997680664,1.0030187368392944,0.0017176158726215363,4196.947975925,234.1653594970703,1000,1743320793.704803,0.020561471581459045,1.4827085733413696,-0.09304249286651611,4108.5927734375,41,0.0001740000006975606,1.4195809364318848,1.4195809364318848,0.015122314915060997,0.6931636929512024,-0.1348002851009369,0
1.9536800384521484,860000.0,0.04514501616358757,1.0005621910095215,33.53782653808594,1.4508837461471558,53.29864501953125,27,43,86.8365249633789,0.47421279549598694,37.11000061035156,1.0005621910095215,-0.001147594302892685,-0.03138270229101181,3.9591257572174072,20.20771026611328,1.0005621910095215,0.0005086176097393036,4288.365348433,230.3178253173828,1000,1743320880.6201844,0.020591391250491142,1.5091853141784668,0.026476740837097168,4195.52294921875,42,0.00017100000695791095,1.4508837461471558,1.4508837461471558,0.014903026632964611,0.6727809309959412,0.010971471667289734,0
1.845894694328308,880000.0,0.04769657552242279,1.0018419027328491,37.506778717041016,1.481888771057129,53.839019775390625,25,44,91.34585571289062,0.4683209955692291,34.650001525878906,1.0018419027328491,0.0025515593588352203,-0.03575069084763527,3.7938590049743652,19.6718692779541,1.0018419027328491,-0.004367988556623459,4384.089783164,218.94808959960938,1000,1743320972.0375354,0.02193869650363922,1.732684850692749,0.22349953651428223,4286.9462890625,43,0.00016799999866634607,1.481888771057129,1.481888771057129,0.015856431797146797,0.6603022813796997,-0.45265886187553406,0
2.0879769325256348,900000.0,0.05069709196686745,1.0002899169921875,41.972713470458984,1.512708306312561,53.67308807373047,28,45,95.64586639404297,0.4673466980457306,35.779998779296875,1.0002899169921875,0.0030005164444446564,-0.031077422201633453,4.018094539642334,20.47862434387207,1.0002899169921875,0.004673268646001816,4468.494023432,209.10470581054688,1000,1743321067.761983,0.02144870162010193,1.6239025592803955,-0.10878229141235352,4382.66357421875,44,0.00016500000492669642,1.512708306312561,1.512708306312561,0.014848512597382069,0.6581799983978271,0.036100778728723526,0
1.9331148862838745,920000.0,0.057001981884241104,0.9988070130348206,30.846132278442383,1.5432467460632324,53.47043991088867,24,46,84.31663513183594,0.46355241537094116,33.97999954223633,0.9988070726394653,0.006304889917373657,-0.02667948231101036,3.733630895614624,19.901803970336914,0.9988070726394653,0.004397939890623093,4560.851954606,237.2011260986328,1000,1743321152.1661317,0.020369358360767365,1.4082632064819336,-0.21563935279846191,4467.0595703125,45,0.00016199999663513154,1.5432467460632324,1.5432467460632324,0.014604432508349419,0.6500767469406128,-0.09631641209125519,0
2.019134759902954,940000.0,0.04213675484061241,1.002622365951538,39.338844299316406,1.5734957456588745,52.91485595703125,27,47,92.25376892089844,0.4610188901424408,33.34000015258789,1.002622365951538,-0.014865227043628693,-0.033164530992507935,3.168959379196167,20.300329208374023,1.002622365951538,-0.006485048681497574,4649.136852527,216.79331970214844,1000,1743321244.5237737,0.02185679040849209,1.424196720123291,0.015933513641357422,4559.40185546875,46,0.00015900000289548188,1.5734957456588745,1.5734957456588745,0.014871366322040558,0.6446051001548767,-0.060534387826919556,0
1.9207507371902466,960000.0,0.04181285575032234,1.000158429145813,34.66456985473633,1.6035974025726318,53.52634048461914,24,48,88.19096374511719,0.45951542258262634,34.880001068115234,1.000158429145813,-0.0003238990902900696,-0.03483784198760986,3.5162887573242188,20.04926872253418,1.000158429145813,-0.0016733109951019287,4738.804820289,226.78060913085938,1000,1743321332.8090644,0.020745892077684402,1.7308634519577026,0.3066667318344116,4647.69482421875,47,0.000155999994603917,1.6035974025726318,1.6035974025726318,0.015276821330189705,0.641353189945221,0.07582823932170868,0
2.0788121223449707,980000.0,0.05955726280808449,1.001720905303955,36.46784210205078,1.63344407081604,53.1190071105957,25,49,89.58690643310547,0.4553476870059967,33.0099983215332,1.0017207860946655,0.017744407057762146,-0.03770889714360237,3.399242877960205,20.439308166503906,1.0017207860946655,-0.002871055155992508,4823.744147062,223.24691772460938,1000,1743321422.4769897,0.020286642014980316,1.7392916679382324,0.008428215980529785,4737.376953125,48,0.00015300000086426735,1.63344407081604,1.63344407081604,0.015171290375292301,0.6322414875030518,-0.28146126866340637,0
